,Ind,Ingredient,Freq,Freq_Cucchiaio,Freq_GZ,Freq_RR,Clue,Final,Def
2691,1087,mostarda di pere,1,1,0,0,mostarda di frutta,mostarda di frutta,mostarda di frutta
2692,4302,mostarda mantovana,2,0,2,0,mostarda di frutta,mostarda di frutta,mostarda di frutta
2693,3402,mosto,1,1,0,0,mostarda di frutta,mosto d'uva,mosto d'uva
2694,4768,mosto cotto,1,0,0,1,mosto cotto,mosto d'uva,mosto d'uva
2695,4796,mosto d'uva,1,0,0,1,mosto d'uva,mosto d'uva,mosto d'uva
2696,3659,mousse di foie gras,2,2,0,0,mousse di foie gras,foie gras,foie gras
2697,122,mozzarella,230,117,95,18,mozzarella,mozzarella,mozzarella
2698,4220,mozzarella affumicata,1,1,0,0,mozzarella,mozzarella,mozzarella
2699,110,mozzarella di bufala,29,12,17,0,mozzarella di bufala,mozzarella di bufala,mozzarella di bufala
2700,1475,mozzarella fior di latte,2,2,0,0,mozzarella,mozzarella fiordilatte,mozzarella fiordilatte
2701,353,mozzarella fiordilatte,25,25,0,0,mozzarella fiordilatte,mozzarella fiordilatte,mozzarella fiordilatte
2702,2514,mozzarella tipo fiordilatte,1,1,0,0,mozzarella,mozzarella fiordilatte,mozzarella fiordilatte
2703,1762,mozzarella tipo treccia,1,1,0,0,mozzarella,mozzarella,mozzarella
2704,2892,mozzarella vaccina,2,2,0,0,mozzarella,mozzarella,mozzarella
2705,924,mozzarelle,11,10,0,1,mozzarelle,mozzarella,mozzarella
2706,409,mozzarelle ciliegine,2,2,0,0,mozzarelle,mozzarella,mozzarella
2707,4210,mozzarelle ciliegino,1,1,0,0,mozzarelle,mozzarella,mozzarella
2708,1714,mozzarelline,8,8,0,0,mozzarelline,mozzarella,mozzarella
2709,4382,mozzarelline ciliegine,8,0,8,0,mozzarelline ciliegine,mozzarella,mozzarella
2710,335,muesli,5,3,2,0,muesli,muesli,muesli
2711,62,muesli al cioccolato,2,2,0,0,muesli,muesli,muesli
2712,1354,muesli all'uvetta,1,1,0,0,muesli,muesli,muesli
2713,3250,muesli alla frutta secca,1,1,0,0,muesli,muesli,muesli
2714,2995,muesli croccante,1,1,0,0,muesli,muesli,muesli
2715,4912,muscari,1,0,0,1,muscari,muscari,muscari
2716,4170,musciame di tonno,1,1,0,0,musciame di tonno,musciame di tonno,mosciame di tonno
2717,4883,muscolo,1,0,0,1,muscolo di manzo macinato,muscolo di manzo macinato,macinato di bovino
2718,2394,muscolo di cinghiale,1,1,0,0,muscolo di manzo macinato,muscolo di manzo macinato,macinato di bovino
2719,3951,muscolo di manzo,2,2,0,0,muscolo di manzo macinato,muscolo di manzo macinato,macinato di bovino
2720,2125,muscolo di manzo macinato,3,3,0,0,muscolo di manzo macinato,muscolo di manzo macinato,macinato di bovino
2721,757,muscolo di vitello,1,1,0,0,muscolo di manzo macinato,muscolo di manzo macinato,macinato di bovino
2722,4794,muso di maiale,1,0,0,1,muso di maiale,carne di suino,carne di suino
2723,2912,mussillo di baccalà,1,1,0,0,mussillo di baccalà,baccalà,baccalà
2724,3399,musèt,2,1,0,1,musèt,musèt,musèt
2725,4036,nana,1,1,0,0,nana,nana,nana
2726,4732,naruto,1,0,1,0,naruto,naruto,naruto
2727,655,nasello,9,5,4,0,nasello,nasello,nasello
2728,2042,nduja,9,3,6,0,nduja,nduja,nduja
2729,4718,nebbiolo,1,0,1,0,nebbiolo,nebbiolo,nebbiolo
2730,3471,negramaro,1,1,0,0,negramaro,negramaro,negramaro
2731,3493,neonata d'acciughe,1,1,0,0,neonata d'acciughe,neonata d'acciughe,acciughe
2732,2812,nepitella,2,2,0,0,nepitella,nepitella,nepitella
2733,1669,nero,2,2,0,0,nero di seppia,nero di seppia,nero di seppia
2734,603,nero di seppia,10,4,6,0,nero di seppia,nero di seppia,nero di seppia
2735,1262,nespole,3,1,2,0,nespole,nespole,nespole
2736,4314,nesquik,8,0,8,0,nesquik,nesquik,nesquik
2737,4565,nesquik squeeze,2,0,2,0,nesquik,nesquik,nesquik
2738,2969,nettarine,1,1,0,0,nettarine,nettarine,nettarine
2739,3876,nocchietto selvatico,1,1,0,0,nocchietto selvatico,finocchietto selvatico,finocchietto selvatico
2740,374,nocciole,119,79,37,3,nocciole,nocciole,nocciole
2741,1935,nocciole intere,6,4,2,0,nocciole intere,nocciole,nocciole
2742,4267,nocciole intere spellate,33,0,33,0,nocciole intere spellate,nocciole,nocciole
2743,3301,nocciole pelate,1,1,0,0,nocciole,nocciole,nocciole
2744,1466,nocciole pralinate,2,1,1,0,nocciole,nocciole,nocciole
2745,2285,nocciole spellate,1,1,0,0,nocciole,nocciole,nocciole
2746,2986,nocciole tonda,1,1,0,0,nocciole,nocciole,nocciole
2747,719,nocciole tostate,45,43,2,0,nocciole tostate,nocciole tostate,nocciole tostate
2748,3734,nocciole una,1,1,0,0,nocciole,nocciole,nocciole
2749,3234,noccioline,1,1,0,0,noccioline,noccioline,noccioline
2750,376,noce,69,67,0,2,noce,noci,noci
2751,4513,noce di cocco,1,0,1,0,noce,cocco,cocco
2752,1106,noce moscata,356,18,296,42,noce moscata,noce moscata,noce moscata
2753,2153,noce spellati,2,1,0,1,noce,noci,noci
2754,188,noci,142,97,23,22,noci,noci,noci
2755,4876,noci di burro,1,0,0,1,noci,burro,burro
2756,382,noci di macadamia,8,8,0,0,noci di macadamia,noci di macadamia,noci di macadamia
2757,533,noci pecan,23,16,7,0,noci pecan,noci pecan,noci pecan
2758,2159,noci pecan intere,1,1,0,0,noci,noci pecan,noci pecan
2759,2636,noci pelate,1,1,0,0,noci,noci,noci
2760,1657,noci tostate,4,4,0,0,noci,noci,noci
2761,4826,nodini di maiale,1,0,0,1,nodini di maiale,carne di suino,carne di suino
2762,4766,nodini di vitello,1,0,0,1,nodini di vitello,carne di bovino,carne di bovino
2763,1752,noodles,11,3,8,0,noodles,noodles,noodles
2764,1971,noodles di riso,2,2,0,0,noodles,noodles,noodles
2765,3008,noodles di soia,1,1,0,0,noodles,noodles,noodles
2766,630,nutella,65,37,28,0,nutella,nutella,nutella
2767,4230,nutella®,35,0,35,0,nutella®,nutella,nutella
2768,3792,oca,6,4,0,2,oca,oca,oca
2769,13,olio,2137,2104,7,26,olio,olio,olio
2770,4079,olio al basilico,1,1,0,0,olio,olio,olio
2771,4107,olio all'aglio,1,1,0,0,olio,olio,olio
2772,2427,olio aromatizzato al mandarino,1,1,0,0,olio,olio,olio
2773,3484,olio aromatizzato al peperoncino,1,1,0,0,olio,olio,olio
2774,4222,olio aromatizzato alla menta,1,1,0,0,olio,olio,olio
2775,3759,olio brolo,1,1,0,0,olio,olio,olio
2776,2999,olio d'arachide,1,1,0,0,olio,olio,olio
2777,1750,olio d'arachidi,2,2,0,0,olio,olio,olio
2778,303,olio d'oliva,69,48,0,21,olio d'oliva,olio d'oliva,olio d'oliva
2779,1011,olio d'oliva delicato,2,2,0,0,olio,olio,olio
2780,1347,olio d'oliva extra,2,2,0,0,olio,olio,olio
2781,1490,olio delicato,2,2,0,0,olio,olio,olio
2782,266,olio di arachide,35,34,0,1,olio di arachide,olio di arachide,olio di arachide
2783,86,olio di arachidi,32,31,0,1,olio di arachidi,olio di arachide,olio di arachide
2784,3479,olio di argan,1,1,0,0,olio,olio,olio
2785,1133,olio di cocco,14,6,8,0,olio di cocco,olio di cocco,olio di cocco
2786,2080,olio di girasole,13,13,0,0,olio di girasole,olio di girasole,olio di girasole
2787,415,olio di mais,9,9,0,0,olio di mais,olio di mais,olio di mais
2788,496,olio di mandorle,21,21,0,0,olio di mandorle,olio di mandorle,olio di mandorle
2789,4046,olio di mandorle dolci,1,1,0,0,olio,olio,olio
2790,3562,olio di menta,1,1,0,0,olio,olio,olio
2791,4217,olio di nocciole,1,1,0,0,olio,olio,olio
2792,1609,olio di noce,3,3,0,0,olio,olio,olio
2793,2103,olio di noci,4,4,0,0,olio,olio,olio
2794,545,olio di oliva,53,16,36,1,olio di oliva,olio d'oliva,olio d'oliva
2795,3118,olio di oliva delicato,1,1,0,0,olio,olio,olio
2796,623,olio di oliva extra,1,1,0,0,olio,olio,olio
2797,904,olio di oliva extravergine,2,2,0,0,olio,olio extravergine d'oliva,olio extravergine d'oliva
2798,3809,olio di olive taggiasche,1,1,0,0,olio,olio,olio
2799,1342,olio di riso,13,12,1,0,olio di riso,olio di riso,olio di riso
2800,224,olio di semi,323,97,222,4,olio di semi,olio di semi,olio di semi
2801,134,olio di semi arachide,1,1,0,0,olio,olio di arachide,olio di arachide
2802,470,olio di semi d'arachide,5,5,0,0,olio,olio di arachide,olio di arachide
2803,1700,olio di semi d'arachidi,3,3,0,0,olio,olio di arachide,olio di arachide
2804,107,olio di semi di arachide,233,30,202,1,olio di semi di arachide,olio di arachide,olio di arachide
2805,694,olio di semi di arachidi,30,17,0,13,olio di semi di arachidi,olio di arachide,olio di arachide
2806,150,olio di semi di girasole,119,19,100,0,olio di semi di girasole,olio di girasole,olio di girasole
2807,1330,olio di semi di mais,18,6,12,0,olio di semi di mais,olio di mais,olio di mais
2808,803,olio di semi di riso,1,1,0,0,olio,olio di riso,olio di riso
2809,2091,olio di semi di vinacciolo,3,3,0,0,olio,olio,olio
2810,546,olio di sesamo,23,9,14,0,olio di sesamo,olio di sesamo,olio di sesamo
2811,2759,olio di sesamo scuro,1,1,0,0,olio,olio,olio
2812,3771,olio di soia,1,1,0,0,olio,olio,olio
2813,928,olio di vinacciolo,6,6,0,0,olio di vinacciolo,olio,olio
2814,3064,olio etxravergine di oliva,1,1,0,0,olio,olio extravergine d'oliva,olio extravergine d'oliva
2815,305,olio evo,170,170,0,0,olio evo,olio extravergine d'oliva,olio extravergine d'oliva
2816,1244,olio evo de carlo,1,1,0,0,olio,olio extravergine d'oliva,olio extravergine d'oliva
2817,2738,olio evo delicato,1,1,0,0,olio,olio extravergine d'oliva,olio extravergine d'oliva
2818,3558,olio evo garda dop,1,1,0,0,olio,olio extravergine d'oliva,olio extravergine d'oliva
2819,4074,olio extra,1,1,0,0,olio,olio extravergine d'oliva,olio extravergine d'oliva
2820,4850,olio extra di oliva,1,0,0,1,olio,olio extravergine d'oliva,olio extravergine d'oliva
2821,4893,olio extra vergine,1,0,0,1,olio,olio extravergine d'oliva,olio extravergine d'oliva
2822,4830,olio extra vergine d'oliva,9,0,0,9,olio,olio extravergine d'oliva,olio extravergine d'oliva
2823,4887,olio extra vergine di oliva,8,0,0,8,olio,olio extravergine d'oliva,olio extravergine d'oliva
2824,638,olio extravergine,37,33,0,4,olio extravergine,olio extravergine d'oliva,olio extravergine d'oliva
2825,4797,olio extravergine d'olia,1,0,0,1,olio,olio extravergine d'oliva,olio extravergine d'oliva
2826,311,olio extravergine d'oliva,3066,186,2450,430,olio extravergine d'oliva,olio extravergine d'oliva,olio extravergine d'oliva
2827,3111,olio extravergine d'oliva aromatizzato allo zenzero,1,1,0,0,olio,olio extravergine d'oliva,olio extravergine d'oliva
2828,27,olio extravergine di oliva,1029,976,0,53,olio extravergine di oliva,olio extravergine d'oliva,olio extravergine d'oliva
2829,3883,olio extravergine di olive taggiasche,1,1,0,0,olio,olio extravergine d'oliva,olio extravergine d'oliva
2830,2432,olio extravergine fruttato,1,1,0,0,olio,olio extravergine d'oliva,olio extravergine d'oliva
2831,1302,olio extravergine ligure,1,1,0,0,olio,olio extravergine d'oliva,olio extravergine d'oliva
2832,4779,olio extraverginne d'oliva,1,0,0,1,olio,olio extravergine d'oliva,olio extravergine d'oliva
2833,3279,olio fruttato,1,1,0,0,olio,olio,olio
2834,3652,olio neutro,1,1,0,0,olio,olio,olio
2835,4154,olio nocellara del belice,1,1,0,0,olio,olio,olio
2836,778,olio piccante,1,1,0,0,olio,olio,olio
2837,2788,olio taggiasco,1,1,0,0,olio,olio,olio
2838,3603,olio tartufato,2,2,0,0,olio,olio,olio
2839,151,olio vegetale,6,6,0,0,olio vegetale,olio,olio
2840,4844,olio vergine d'oliva,1,0,0,1,olio,olio,olio
2841,4833,olioextravergine d'oliva,1,0,0,1,olioextravergine d'oliva,olio extravergine d'oliva,olio extravergine d'oliva
2842,2948,oliva,3,2,0,1,olive,olive,olive
2843,189,olive,31,19,8,4,olive,olive,olive
2844,4669,olive ascolane tenere,1,0,1,0,olive,olive,olive
2845,4366,olive baresane,1,0,1,0,olive,olive,olive
2846,1509,olive bella di cerignola,2,2,0,0,olive,olive,olive
2847,1100,olive bianche,3,3,0,0,olive,olive,olive
2848,3174,olive cunzate,1,1,0,0,olive,olive,olive
2849,2831,olive di gaeta,13,4,8,1,olive di gaeta,olive di gaeta,olive di gaeta
2850,3421,olive di gaeta snocciolate,1,1,0,0,olive,olive,olive
2851,3184,olive farcite,2,2,0,0,olive,olive,olive
2852,3308,olive farcite al peperone,2,2,0,0,olive,olive,olive
2853,3431,olive infornate,1,1,0,0,olive,olive,olive
2854,3215,olive kalamata,1,1,0,0,olive,olive,olive
2855,90,olive nere,222,99,101,22,olive nere,olive nere,olive nere
2856,2320,olive nere di gaeta,3,3,0,0,olive,olive,olive
2857,1897,olive nere dolci,1,1,0,0,olive,olive,olive
2858,4472,olive nere greche,6,0,6,0,olive nere greche,olive nere,olive nere
2859,4522,olive nere infornate,3,0,3,0,olive,olive,olive
2860,4609,olive nere nizzarde,1,0,1,0,olive,olive,olive
2861,3285,olive nere secche,1,1,0,0,olive,olive,olive
2862,1062,olive nere snocciolate,16,15,0,1,olive nere snocciolate,olive nere,olive nere
2863,2004,olive nere tostate,2,2,0,0,olive,olive,olive
2864,4610,olive riviera,1,0,1,0,olive,olive,olive
2865,1907,olive snocciolate,6,5,0,1,olive snocciolate,olive,olive
2866,79,olive taggiasche,105,63,39,3,olive taggiasche,olive taggiasche,olive taggiasche
2867,617,olive taggiasche sott'olio,1,1,0,0,olive,olive taggiasche,olive taggiasche
2868,199,olive verdi,106,57,40,9,olive verdi,olive verdi,olive verdi
2869,2413,olive verdi di cerignola,2,2,0,0,olive,olive,olive
2870,3564,olive verdi farcite al peperone,1,1,0,0,olive,olive,olive
2871,1267,olive verdi siciliane,2,2,0,0,olive,olive,olive
2872,733,olive verdi snocciolate,13,12,0,1,olive verdi snocciolate,olive verdi,olive verdi
2873,3526,ombrina,6,2,4,0,ombrina,ombrina,ombrina
2874,1579,omogeneizzato di agnello,1,1,0,0,omogeneizzato di agnello,carne di agnello,carne di agnello
2875,2330,orata,20,2,17,1,orata,orata,orata
2876,1821,orate,2,2,0,0,orata,orata,orata
2877,569,orecchiette,16,9,7,0,orecchiette,orecchiette,orecchiette
2878,4620,orecchiette fresche,2,0,2,0,orecchiette,orecchiette,orecchiette
2879,231,origano,345,104,200,41,origano,origano,origano
2880,2653,origano essiccato,1,1,0,0,origano,origano,origano
2881,93,origano secco,51,51,0,0,origano secco,origano,origano
2882,3469,oro,1,1,0,0,oro,oro alimentare,oro alimentare
2883,4257,oro alimentare,1,0,1,0,oro alimentare,oro alimentare,oro alimentare
2884,1026,ortica,2,2,0,0,ortiche,ortiche,ortiche
2885,1308,ortiche,13,5,8,0,ortiche,ortiche,ortiche
2886,283,orzo,9,7,2,0,orzo,orzo,orzo
2887,881,orzo perlato,37,17,13,7,orzo perlato,orzo perlato,orzo perlato
2888,2942,orzo precotto,2,2,0,0,orzo,orzo,orzo
2889,2254,ossa di bovino,1,1,0,0,ossa di manzo,ossa di manzo,ossa di manzo
2890,1322,ossa di manzo,4,4,0,0,ossa di manzo,ossa di manzo,ossa di manzo
2891,4092,ossi di manzo,1,1,0,0,ossibuchi,ossa di manzo,ossa di manzo
2892,1927,ossibuchi,4,4,0,0,ossibuchi di vitello,ossibuchi,ossibuchi
2893,2592,ossibuchi di maiale,1,1,0,0,ossibuchi,ossibuchi,ossibuchi
2894,2589,ossibuchi di tacchino,3,2,1,0,ossibuchi,ossibuchi,ossibuchi
2895,1291,ossibuchi di vitello,5,2,3,0,ossibuchi di vitello,ossibuchi,ossibuchi
2896,3640,osso con midollo,1,1,0,0,osso con midollo,ossibuchi,ossibuchi
2897,1629,osso di coda,1,1,0,0,osso di coda,ossibuchi,ossibuchi
2898,2897,osso di di manzo,1,1,0,0,osso di di manzo,ossa di manzo,ossa di manzo
2899,4193,osso di prosciutto,2,1,0,1,osso di prosciutto,osso di prosciutto,osso di prosciutto
2900,3969,osso di prosciutto crudo,1,1,0,0,osso di prosciutto crudo,osso di prosciutto,osso di prosciutto
2901,1746,ossobuchi di vitello,1,1,0,0,ossobuchi di vitello,ossibuchi,ossibuchi
2902,1541,ostia,5,1,4,0,ostia,ostia,ostia
2903,3314,ostia alimentare,1,1,0,0,ostia,ostia,ostia
2904,1336,ostie,5,3,0,2,ostia,ostia,ostia
2905,204,ostriche,12,8,4,0,ostriche,ostriche,ostriche
2906,3668,ostriche tsarskaya,1,1,0,0,ostriche,ostriche,ostriche
2907,4629,ovetti,1,0,1,0,ovetti di quaglia,uova di quaglia,uova di quaglia
2908,2711,ovetti confettati,2,1,1,0,ovetti di cioccolato al latte,ovetti confettati,ovetti confettati
2909,3986,ovetti confettati colorati,1,1,0,0,ovetti di cioccolato al latte,ovetti confettati,ovetti confettati
2910,3332,ovetti di cioccolato,1,1,0,0,ovetti di cioccolato al latte,ovetti di cioccolato al latte,ovetti di cioccolato al latte
2911,4440,ovetti di cioccolato al latte,3,0,3,0,ovetti di quaglia,ovetti di cioccolato al latte,ovetti di cioccolato al latte
2912,4712,ovetti di cioccolato fondente,1,0,1,0,ovetti di cioccolato al latte,ovetti di cioccolato al latte,ovetti di cioccolato al latte
2913,3120,ovetti di quaglia,4,4,0,0,ovetti di quaglia,uova di quaglia,uova di quaglia
2914,450,paccheri,28,14,14,0,paccheri,paccheri,paccheri
2915,3981,paccheri di nola,1,1,0,0,paccheri,paccheri,paccheri
2916,4226,paccheri fratelli setaro,1,1,0,0,paccheri,paccheri,paccheri
2917,747,pachino,2,2,0,0,pachino,pomodorini pachino,pomodori di pachino
2918,1788,pagelli,1,1,0,0,pagelli,pagelli,pagelli
2919,4059,pagello,1,1,0,0,pagello,pagelli,pagelli
2920,4323,paglia e fieno all'uovo,4,0,4,0,paglia e fieno all'uovo,paglia e fieno all'uovo,paglia e fieno all'uovo
2921,3516,pagnotta pane casereccio,1,1,0,0,pagnotta pane casereccio,pane casereccio,pane casereccio
2922,3661,pagnottelle integrali,1,1,0,0,pagnottelle integrali,pane,pane
2923,4255,pajata,1,0,1,0,pajata,pajata,pajata
2924,4597,pak choi,3,0,3,0,pak choi,pak choi,pak choi
2925,1862,palamide,1,1,0,0,palamide,palamide,palamita
2926,4322,palamita,1,0,1,0,palamita,palamita,palamita
2927,4273,palline colorate,2,0,2,0,palline colorate,palline colorate,palline colorate
2928,3700,palma,2,2,0,0,palma,palma,palma
2929,3871,palombe,1,1,0,0,palombo,palombo,palombo
2930,2378,palombi,1,1,0,0,palombo,palombo,palombo
2931,2323,palombo,4,3,0,1,palombo,palombo,palombo
2932,540,pamigiano reggiano,1,1,0,0,pamigiano reggiano,parmigiano reggiano dop,parmigiano reggiano dop
2933,3385,pan biscotto,1,1,0,0,pan brioche,pan brioche,pan brioche
2934,205,pan brioche,5,3,2,0,pan di spagna,pan brioche,pan brioche
2935,4752,pan carrè,1,0,1,0,pan brioche,pancarrè,pancarrè
2936,141,pan di spagna,28,20,7,1,pan di spagna,pan di spagna,pan di spagna
2937,2861,pan di spagna al cacao,1,1,0,0,pan brioche,pan di spagna,pan di spagna
2938,647,pan di stelle,1,1,0,0,pan brioche,pan brioche,pan brioche
2939,2253,pan grattato,1,1,0,0,pan brioche,pangrattato,pangrattato
2940,354,pancarrè,88,61,24,3,pancarrè,pancarrè,pancarrè
2941,3357,pancarrè bianco,2,2,0,0,pancarrè,pancarrè,pancarrè
2942,2454,pancarrè integrale,5,3,2,0,pancarrè,pancarrè,pancarrè
2943,435,pancetta,229,133,61,35,pancetta,pancetta,pancetta
2944,605,pancetta affumicata,153,56,90,7,pancetta affumicata,pancetta affumicata,pancetta affumicata
2945,4827,pancetta affumicata affumicata,1,0,0,1,pancetta,pancetta affumicata,pancetta affumicata
2946,3372,pancetta affumicataa,1,1,0,0,pancetta,pancetta affumicata,pancetta affumicata
2947,4488,pancetta arrotolata,5,0,5,0,pancetta,pancetta,pancetta
2948,707,pancetta coppata,2,2,0,0,pancetta,pancetta,pancetta
2949,4227,pancetta di maiale,1,1,0,0,pancetta,pancetta,pancetta
2950,2476,pancetta dolce,22,1,20,1,pancetta dolce,pancetta dolce,pancetta dolce
2951,4554,pancetta fresca,1,0,1,0,pancetta,pancetta,pancetta
2952,2123,pancetta macinata,3,3,0,0,pancetta,pancetta,pancetta
2953,3262,pancetta salata,1,1,0,0,pancetta,pancetta,pancetta
2954,140,pancetta steccata,2,2,0,0,pancetta,pancetta,pancetta
2955,2800,pancia di maiale,1,1,0,0,pancia di maiale,pancetta,pancetta
2956,4860,pandispagna,1,0,0,1,pandispagna,pan di spagna,pan di spagna
2957,1179,pandoro,22,7,15,0,pandoro,pandoro,pandoro
2958,418,pane,235,104,116,15,pane,pane,pane
2959,4616,pane ai 3 farri,1,0,1,0,pane,pane,pane
2960,636,pane ai cereali,5,5,0,0,pane,pane,pane
2961,3914,pane ai pistacchi,1,1,0,0,pane,pane,pane
2962,2956,pane al latte,1,1,0,0,pane,pane,pane
2963,2605,pane alle olive,1,1,0,0,pane,pane,pane
2964,4695,pane arabo,1,0,1,0,pane,pane,pane
2965,944,pane bianco,25,13,12,0,pane bianco,pane,pane
2966,609,pane bianco raffermo,3,3,0,0,pane,pane,pane
2967,3749,pane bianco secco,1,1,0,0,pane,pane,pane
2968,3791,pane bianco tipo francese,1,1,0,0,pane,pane,pane
2969,4108,pane biscottato,1,1,0,0,pane,pane,pane
2970,4076,pane campagnolo,1,1,0,0,pane,pane,pane
2971,1205,pane carasau,8,7,0,1,pane carasau,pane carasau,pane carasau
2972,1285,pane casareccio,11,11,0,0,pane casareccio,pane casereccio,pane casereccio
2973,3496,pane casareccio raffermo,1,1,0,0,pane,pane casereccio,pane casereccio
2974,767,pane casereccio,77,32,40,5,pane casereccio,pane casereccio,pane casereccio
2975,4864,pane casereccio abbrustolite,1,0,0,1,pane,pane casereccio,pane casereccio
2976,1433,pane casereccio raffermo,2,2,0,0,pane,pane casereccio,pane casereccio
2977,3578,pane casereccio tostate,1,1,0,0,pane,pane casereccio,pane casereccio
